3104502;ARINOS;MG;93;215;299;4;47;88;139
3125606;FELISBURGO;MG;31;94;113;0;9;18;27
3108602;BRASILIA DE MINAS;MG;114;402;486;63;252;115;430
3140803;MATIAS BARBOSA;MG;38;170;174;21;41;58;120
3162401;SAO JOAO DA PONTE;MG;76;296;350;3;53;83;139
3157807;SANTA LUZIA;MG;378;2058;2940;0;34;57;91
3119401;CORONEL FABRICIANO;MG;622;1306;1403;0;81;474;555
3117900;CONGONHAL;MG;46;113;124;0;41;27;68
3140001;MARIANA;MG;269;875;973;4;85;106;195
3151305;PIRAUBA;MG;26;161;278;15;41;41;97
3146503;PAINS;MG;33;80;98;12;46;49;107
3151008;PIRANGUINHO;MG;23;103;127;0;26;56;82
3107505;BOM JARDIM DE MINAS;MG;2;76;86;0;39;7;46
3159001;SANTANA DO RIACHO;MG;14;59;68;14;35;47;96
3133105;ITANHANDU;MG;82;173;236;14;91;48;153
3151404;PITANGUI;MG;113;326;383;11;35;38;84
3203601;MUCURICI;ES;38;62;124;1;6;24;31
3157005;SALINAS;MG;187;503;615;1;33;69;103
3161908;SAO GONCALO DO RIO ABAIXO;MG;99;160;166;68;135;148;351
3111507;CAMPOS ALTOS;MG;105;244;244;1;20;28;49
3139904;MARIA DA FE;MG;67;179;187;13;63;67;143
3110004;CAETE;MG;116;564;711;7;116;163;286
3120201;CRISTAIS;MG;47;168;131;1;42;59;102
